frequency,refoef
1.0225000381470,-4.2725389490940
1.0249999761581,-5.6881644121992
1.0275000333786,-7.0796101903056
1.0299999713898,-8.4480797416348
1.0325000286102,-9.7945288721013
1.0349999666214,-11.119585637096
1.0375000238419,-12.423632695872
1.0399999618530,-13.706806230369
1.0425000190735,-14.968971256162
1.0449999570847,-16.209742418519
1.0475000143051,-17.428713028317
1.0499999523163,-18.625198521304
1.0525000095367,-19.798679419670
1.0549999475479,-20.948447016856
1.0575000047684,-22.073949971947
1.0599999427795,-23.174760457750
1.0625000000000,-24.250679067663
1.0650000572205,-25.301600284432
1.0674999952316,-26.327794254120
1.0700000524521,-27.329702194107
1.0724999904633,-28.308194073958
1.0750000476837,-29.264256327705
1.0774999856949,-30.199255761221
1.0800000429153,-31.114690637212
1.0824999809265,-32.012230675145
1.0850000381470,-32.893707877744
1.0874999761581,-33.760899709749
1.0900000333786,-34.615410317660
1.0924999713898,-35.458855232292
1.0950000286102,-36.292411647372
1.0974999666214,-37.116979534771
1.1000000238419,-37.932912035223
1.1024999618530,-38.740131574873
1.1050000190735,-39.537898073268
1.1074999570847,-40.324815746654
1.1100000143051,-41.098760335093
1.1124999523163,-41.856913935349
1.1150000095367,-42.595639862467
1.1174999475479,-43.310594377697
1.1200000047684,-43.996592579188
1.1224999427795,-44.647673615200
1.1250000000000,-45.257007311379
1.1275000572205,-45.817000559318
1.1299999952316,-46.319128987453
1.1325000524521,-46.753804041980
1.1349999904633,-47.110502883581
1.1375000476837,-47.377372912443
1.1399999856949,-47.541078630598
1.1425000429153,-47.586375899111
1.1449999809265,-47.495721142622
1.1475000381470,-47.248581416639
1.1499999761581,-46.820301135645
1.1525000333786,-46.180911759993
1.1549999713898,-45.293343736970
1.1575000286102,-44.110817577537
1.1599999666214,-42.573643495189
1.1625000238419,-40.605021494875
1.1649999618530,-38.105582958092
1.1675000190735,-34.948122996914
1.1699999570847,-30.973441088210
1.1725000143051,-25.993772320118
1.1749999523163,-19.814579201771
1.1775000095367,-12.293968046831
1.1799999475479,-3.4530805135071
1.1825000047684,6.3935383922591
1.1849999427795,16.604945955997
1.1875000000000,26.392578751038
1.1900000572205,35.120359118019
1.1924999952316,42.480925887168
1.1950000524521,48.460290465049
1.1974999904633,53.207190151363
1.2000000476837,56.922759243909
1.2024999856949,59.801765856146
1.2050000429153,62.010647987862
1.2074999809265,63.684209464502
1.2100000381470,64.929269711695
1.2124999761581,65.829981514862
1.2150000333786,66.453032094513
1.2174999713898,66.851559499612
1.2200000286102,67.068348845918
1.2224999666214,67.138235840319
1.2250000238419,67.089959324321
1.2274999618530,66.947264472014
1.2300000190735,66.729926243377
1.2324999570847,66.454532930132
1.2350000143051,66.134880197936
1.2374999523163,65.782498589129
1.2400000095367,65.406838931997
1.2424999475479,65.015439507383
1.2450000047684,64.614342888553
1.2474999427795,64.208056225028
1.2500000000000,63.799748056064
1.2525000572205,63.391384618375
1.2549999952316,62.983896191564
1.2575000524521,62.577282176435
1.2599999904633,62.170803212133
1.2625000476837,61.763204851784
1.2649999856949,61.352656027709
1.2675000429153,60.937162448245
1.2699999809265,60.514619981444
1.2725000381470,60.082869582758
1.2749999761581,59.640001000099
1.2775000333786,59.184316632759
1.2799999713898,58.714594325541
1.2825000286102,58.229868751123
1.2849999666214,57.729731377394
1.2875000238419,57.214161205665
1.2899999618530,56.683646905755
1.2925000190735,56.139063811886
1.2949999570847,55.581608347935
1.2975000143051,55.012793644693
1.2999999523163,54.434329265741
1.3025000095367,53.848193262441
1.3049999475479,53.256205145051
1.3075000047684,52.660419517952
1.3099999427795,52.062697400172
1.3125000000000,51.464700854407
1.3150000572205,50.868015161675
1.3174999952316,50.273952537191
1.3200000524521,49.683496461912
1.3224999904633,49.097437546295
1.3250000476837,48.516190655619
1.3274999856949,47.939968475486
1.3300000429153,47.368691091301
1.3324999809265,46.802030386647
1.3350000381470,46.239579075610
1.3374999761581,45.680676060397
1.3400000333786,45.124700088969
1.3424999713898,44.570990993865
1.3450000286102,44.018865612832
1.3474999666214,43.467803420703
1.3500000238419,42.917401606018
1.3524999618530,42.367434022252
1.3550000190735,41.817876440367
1.3574999570847,41.268865695387
1.3600000143051,40.720782256117
1.3624999523163,40.174206132265
1.3650000095367,39.629811252397
1.3674999475479,39.088505939235
1.3700000047684,38.551215139566
1.3724999427795,38.018925837930
1.3750000000000,37.492564239492
1.3775000572205,36.973063132563
1.3799999952316,36.461176844745
1.3825000524521,35.957520362461
1.3849999904633,35.462468266877
1.3875000476837,34.976134100369
1.3899999856949,34.498372592682
1.3925000429153,34.028812896342
1.3949999809265,33.566705278233
1.3975000381470,33.111107176807
1.3999999761581,32.660835972536
1.4025000333786,32.214412806848
1.4049999713898,31.770397481335
1.4075000286102,31.327115960482
1.4099999666214,30.882989667875
1.4125000238419,30.436432755139
1.4149999618530,29.986023864860
1.4175000190735,29.530450533380
1.4199999570847,29.068700444896
1.4225000143051,28.600043402588
1.4249999523163,28.123975565504
1.4275000095367,27.640345277001
1.4299999475479,27.149390735030
1.4325000047684,26.651471926017
1.4349999427795,26.147400107722
1.4375000000000,25.638116511403
1.4400000572205,25.124812249119
1.4424999952316,24.608778057208
1.4450000524521,24.091405426809
1.4474999904633,23.574058591142
1.4500000476837,23.058161265711
1.4524999856949,22.544941181389
1.4550000429153,22.035519673379
1.4574999809265,21.530796072428
1.4600000381470,21.031454334771
1.4624999761581,20.537958581582
1.4650000333786,20.050473939724
1.4674999713898,19.568919448562
1.4700000286102,19.092909978868
1.4724999666214,18.621898961591
1.4750000238419,18.155096312532
1.4774999618530,17.691655021613
1.4800000190735,17.230561467725
1.4824999570847,16.770810148708
1.4850000143051,16.311409471359
1.4874999523163,15.851409917208
1.4900000095367,15.390126451839
1.4924999475479,14.926985488838
1.4950000047684,14.461521769934
1.4974999427795,13.993709041958
1.5000000000000,13.523654953097
1.5025000572205,13.051716407023
1.5049999952316,12.578493275675
1.5075000524521,12.104807024569
1.5099999904633,11.631528213729
1.5125000476837,11.159836477108
1.5149999856949,10.690711431643
1.5175000429153,10.225384035768
1.5199999809265,9.7647835282635
1.5225000381470,9.3099194250564
1.5249999761581,8.8614499404505
1.5275000333786,8.4199184040857
1.5299999713898,7.9855464229772
1.5325000286102,7.5583039467173
1.5349999666214,7.1377560410668
1.5375000238419,6.7233281203211
1.5399999618530,6.3140625291082
1.5425000190735,5.9087593351665
1.5449999570847,5.5059968096572
1.5475000143051,5.1042998228758
1.5499999523163,4.7020562424928
1.5525000095367,4.2977093472201
1.5549999475479,3.8897006162361
1.5575000047684,3.4767202403833
1.5599999427795,3.0576199361083
1.5625000000000,2.6314978398704
1.5650000572205,2.1978903639420
1.5674999952316,1.7565233116804
1.5700000524521,1.3076160815432
1.5724999904633,0.85165994365618
1.5750000476837,0.38947467557342
1.5774999856949,-0.077792204360005
1.5800000429153,-0.54880203907085
1.5824999809265,-1.0219429687090
1.5850000381470,-1.4956301626021
1.5874999761581,-1.9681974869782
1.5900000333786,-2.4379230999060
1.5924999713898,-2.9034140639494
1.5950000286102,-3.3632767372078
1.5974999666214,-3.8165282906103
1.6000000238419,-4.2624856237788
1.6024999618530,-4.7007919993627
1.6050000190735,-5.1315040426580
1.6074999570847,-5.5551392985869
1.6100000143051,-5.9724914618949
1.6124999523163,-6.3848981706160
1.6150000095367,-6.7937805494616
1.6174999475479,-7.2009965261476
1.6200000047684,-7.6084583321937
1.6224999427795,-8.0181607895913
1.6250000000000,-8.4321242502204
1.6275000572205,-8.8521263115984
1.6299999952316,-9.2798601327674
1.6325000524521,-9.7166099763528
1.6349999904633,-10.163331776195
1.6375000476837,-10.620517508696
1.6399999856949,-11.088276333664
1.6425000429153,-11.566224643765
1.6449999809265,-12.053544681316
1.6475000381470,-12.549006571004
1.6499999761581,-13.051026771734
1.6525000333786,-13.557744962105
1.6549999713898,-14.067112488837
1.6575000286102,-14.576945964435
1.6599999666214,-15.085110747873
1.6625000238419,-15.589562697763
1.6649999618530,-16.088385064842
1.6675000190735,-16.580048007739
1.6699999570847,-17.063378787052
1.6725000143051,-17.537585836541
1.6749999523163,-18.002529038251
1.6775000095367,-18.458459935447
1.6799999475479,-18.906246821641
1.6825000047684,-19.347230958479
1.6849999427795,-19.783244510070
1.6875000000000,-20.216440812922
1.6900000572205,-20.649283902738
1.6924999952316,-21.084475251032
1.6950000524521,-21.524558502354
1.6974999904633,-21.972126324568
1.7000000476837,-22.429423112008
1.7024999856949,-22.898274304892
1.7050000429153,-23.380075416842
1.7074999809265,-23.875564848554
1.7100000381470,-24.384877982163
1.7124999761581,-24.907469284146
1.7150000333786,-25.442001016432
1.7174999713898,-25.986666754288
1.7200000286102,-26.538901621863
1.7224999666214,-27.095670575348
1.7250000238419,-27.653587555848
1.7274999618530,-28.208909014015
1.7300000190735,-28.757865922748
1.7324999570847,-29.296659468383
1.7350000143051,-29.821680984645
1.7374999523163,-30.329738353353
1.7400000095367,-30.818206409557
1.7424999475479,-31.285091334360
1.7450000047684,-31.729325561397
1.7474999427795,-32.150775990765
1.7500000000000,-32.550314676824
1.7525000572205,-32.929938207029
1.7549999952316,-33.292509779871
1.7575000524521,-33.641969769632
1.7599999904633,-33.982906803464
1.7625000476837,-34.320427234646
1.7649999856949,-34.659886483931
1.7675000429153,-35.006559888944
1.7699999809265,-35.365227591213
1.7725000381470,-35.739823878022
1.7749999761581,-36.133215206339
1.7775000333786,-36.546578031234
1.7799999713898,-36.979282436820
1.7825000286102,-37.428517987886
1.7849999666214,-37.889008189129
1.7875000238419,-38.352532955619
1.7899999618530,-38.807641893068
1.7925000190735,-39.239090935880
1.7949999570847,-39.627075850463
1.7975000143051,-39.946149403206
1.7999999523163,-40.163788581590
1.8025000095367,-40.237666847165
1.8049999475479,-40.112371898382
1.8075000047684,-39.713105503081
1.8099999427795,-38.936625590257
1.8125000000000,-37.635280700756
1.8150000572205,-35.590813223186
1.8174999952316,-32.469253045170
1.8200000524521,-27.746996843485
1.8224999904633,-20.608494180807
1.8250000476837,-9.9092754813401
1.8274999856949,5.3415802080142
1.8300000429153,24.231315772454
1.8324999809265,42.810360779558
1.8350000381470,57.512425256945
1.8374999761581,67.888165063054
1.8400000333786,75.024153102113
1.8424999713898,80.003826833643
1.8450000286102,83.567409063090
1.8474999666214,86.176923892254
1.8500000238419,88.116233226359
1.8524999618530,89.560818142373
1.8550000190735,90.619716002513
1.8574999570847,91.361037339646
1.8600000143051,91.827321038334
1.8624999523163,92.045449676672
1.8650000095367,92.032636231516
1.8674999475479,91.800765035753
1.8700000047684,91.358906449667
1.8724999427795,90.715120118900
1.8750000000000,89.877165186636
1.8775000572205,88.853265219878
1.8799999952316,87.652217512441
1.8825000524521,86.283447162136
1.8849999904633,84.756955013000
1.8875000476837,83.083066904872
1.8899999856949,81.272411331280
1.8925000429153,79.335697519356
1.8949999809265,77.283662079609
1.8975000381470,75.126990982599
1.8999999761581,72.876141907512
1.9025000333786,70.541363641682
1.9049999713898,68.132794274935
1.9075000286102,65.660290963854
1.9099999666214,63.133558877287
1.9125000238419,60.562103354837
1.9149999618530,57.955457223516
1.9175000190735,55.322937089964
1.9199999570847,52.674109496444
1.9225000143051,50.018504441700
1.9249999523163,47.365903762862
1.9275000095367,44.726530974384
1.9299999475479,42.110974974370
1.9325000047684,39.530418477067
1.9349999427795,36.996909949679
1.9375000000000,34.523483589912
1.9400000572205,32.124282723026
1.9424999952316,29.815078574367
1.9450000524521,27.613460162485
1.9474999904633,25.539296205994
1.9500000476837,23.615040902805
1.9524999856949,21.866567916918
1.9550000429153,20.323490796666
1.9574999809265,19.020016679327
1.9600000381470,17.995681207962
1.9624999761581,17.295751709621
1.9650000333786,16.971807732509
1.9674999713898,17.081119596968
1.9700000286102,17.685344042992
1.9724999666214,18.846558004624
1.9750000238419,20.620467584426
1.9774999618530,23.044748180677
1.9800000190735,26.123631932393
1.9824999570847,29.810514515554
1.9850000143051,33.995178237407
1.9874999523163,38.505508688213
1.9900000095367,43.128562004654
1.9924999475479,47.648288462857
1.9950000047684,51.883910902688
1.9974999427795,55.714608257929
2.0000000000000,59.083750774329
2.0025000572205,61.987755913890
2.0050001144409,64.458891698099
2.0074999332428,66.548597450789
2.0099999904633,68.315322673060
2.0125000476837,69.816517919068
2.0150001049042,71.104200695317
2.0174999237061,72.222737933942
2.0199999809265,73.208416667657
2.0225000381470,74.089320173679
2.0250000953674,74.886185488967
2.0274999141693,75.612971733827
2.0299999713898,76.278203959240
2.0325000286102,76.885626698610
2.0350000858307,77.435702472783
2.0374999046326,77.926383218958
2.0399999618530,78.354390223507
2.0425000190735,78.715926078608
2.0450000762939,79.007466138732
2.0474998950958,79.226523738845
2.0499999523163,79.371787787240
2.0525000095367,79.443614855627
2.0550000667572,79.443750730137
2.0574998855591,79.375695030297
2.0599999427795,79.244117490852
2.0625000000000,79.054894820574
2.0650000572205,78.814799811352
2.0675001144409,78.531128734830
2.0699999332428,78.211556360146
2.0724999904633,77.863682973139
2.0750000476837,77.495015722392
2.0775001049042,77.112579866036
2.0799999237061,76.722876281664
2.0824999809265,76.331423816311
2.0850000381470,75.943059803906
2.0875000953674,75.561470915472
2.0899999141693,75.189363131876
2.0924999713898,74.828317583901
2.0950000286102,74.478884760252
2.0975000858307,74.140601551124
2.0999999046326,73.812204887751
2.1024999618530,73.491568565280
2.1050000190735,73.176096027408
2.1075000762939,72.862724545600
2.1099998950958,72.548347342663
2.1124999523163,72.229677066814
2.1150000095367,71.903848841191
2.1175000667572,71.568216226053
2.1199998855591,71.220778122399
2.1224999427795,70.859976854197
2.1250000000000,70.485137575146
2.1275000572205,70.096146102179
2.1300001144409,69.693547378732
2.1324999332428,69.278624805532
2.1349999904633,68.853160606886
2.1375000476837,68.419306571405
2.1400001049042,67.979716375108
2.1424999237061,67.537092243953
2.1449999809265,67.094276060601
2.1475000381470,66.654113663209
2.1500000953674,66.219218032181
2.1524999141693,65.791868369530
2.1549999713898,65.374053277031
2.1575000286102,64.967218310113
2.1600000858307,64.572326398995
2.1624999046326,64.189752236534
2.1649999618530,63.819284278355
2.1675000190735,63.460151695554
2.1700000762939,63.111156213763
2.1724998950958,62.770575252003
2.1749999523163,62.436334871973
2.1775000095367,62.106243123474
2.1800000667572,61.777793915938
2.1824998855591,61.448742057919
2.1849999427795,61.116658446811
2.1875000000000,60.779657410922
2.1900000572205,60.436019101770
2.1925001144409,60.084345455768
2.1949999332428,59.723903726895
2.1974999904633,59.354333581162
2.2000000476837,58.975719519503
2.2025001049042,58.588641591725
2.2049999237061,58.194185385420
2.2074999809265,57.793637895752
2.2100000381470,57.388687764026
2.2125000953674,56.981142455881
2.2149999141693,56.572943285027
2.2174999713898,56.166084683645
2.2200000286102,55.762390824400
2.2225000858307,55.363591519319
2.2249999046326,54.971126915667
2.2274999618530,54.586177023868
2.2300000190735,54.209534747374
2.2325000762939,53.841605489097
2.2349998950958,53.482392380488
2.2374999523163,53.131569901808
2.2400000095367,52.788309557225
2.2425000667572,52.451578242649
2.2449998855591,52.120072552032
2.2474999427795,51.792247089406
2.2500000000000,51.466478233083
2.2525000572205,51.141138411457
2.2550001144409,50.814655302218
2.2574999332428,50.485605395376
2.2599999904633,50.152811286706
2.2625000476837,49.815318521922
2.2650001049042,49.472524867444
2.2674999237061,49.124214777568
2.2699999809265,48.770490125857
2.2725000381470,48.411714833768
2.2750000953674,48.048706515271
2.2774999141693,47.682467280725
2.2799999713898,47.314242242112
2.2825000286102,46.945355069971
2.2850000858307,46.577291635147
2.2874999046326,46.211575339943
2.2899999618530,45.849520234325
2.2925000190735,45.492411104004
2.2950000762939,45.141255808235
2.2974998950958,44.796961484490
2.2999999523163,44.459986283139
2.3025000095367,44.130580860894
2.3050000667572,43.808630688227
2.3074998855591,43.493651907943
2.3099999427795,43.184929655003
2.3125000000000,42.881557074740
2.3150000572205,42.582310035677
2.3175001144409,42.285830522937
2.3199999332428,41.990792880187
2.3224999904633,41.695754113433
2.3250000476837,41.399380829133
2.3275001049042,41.100598272337
2.3299999237061,40.798351519288
2.3324999809265,40.491890723683
2.3350000381470,40.180845224660
2.3375000953674,39.865074180859
2.3399999141693,39.544708210866
2.3424999713898,39.220219306040
2.3450000286102,38.892343125798
2.3475000858307,38.562009630881
2.3499999046326,38.230417706824
2.3524999618530,37.898769972811
2.3550000190735,37.568354868501
2.3575000762939,37.240531256145
2.3599998950958,36.916453923564
2.3624999523163,36.597236122488
2.3650000095367,36.283727829055
2.3675000667572,35.976590220740
2.3699998855591,35.676252336014
2.3724999427795,35.382664080692
2.3750000000000,35.095687141938
2.3775000572205,34.814805272179
2.3800001144409,34.539166685477
2.3824999332428,34.267785582012
2.3849999904633,33.999496323668
2.3875000476837,33.732958390532
2.3900001049042,33.466766457229
2.3924999237061,33.199627272610
2.3949999809265,32.930245616609
2.3975000381470,32.657471191122
2.4000000953674,32.380387072664
2.4024999141693,32.098326198715
2.4049999713898,31.810855873983
2.4075000286102,31.517897537973
2.4100000858307,31.219607207996
2.4124999046326,30.916459192133
2.4149999618530,30.609100656414
2.4175000190735,30.298516357619
2.4200000762939,29.985776044892
2.4224998950958,29.672080434427
2.4249999523163,29.358601759190
2.4275000095367,29.046625454295
2.4300000667572,28.737274920425
2.4324998855591,28.431554368241
2.4349999427795,28.130287086226
2.4375000000000,27.834048250476
2.4400000572205,27.543191996172
2.4425001144409,27.257745749217
2.4449999332428,26.977544099879
2.4474999904633,26.702068090561
2.4500000476837,26.430607613348
2.4525001049042,26.162239094939
2.4549999237061,25.895887051381
2.4574999809265,25.630301817162
2.4600000381470,25.364389716195
2.4625000953674,25.096891556256
2.4649999141693,24.826716418633
2.4674999713898,24.552989183842
2.4700000286102,24.274891264202
2.4725000858307,23.992011704168
2.4749999046326,23.704026821524
2.4774999618530,23.410982114734
2.4800000190735,23.113213648730
2.4825000762939,22.811289052815
2.4849998950958,22.505955040755
2.4874999523163,22.198159853883
2.4900000095367,21.888997208001
2.4925000667572,21.579671978179
2.4949998855591,21.271328917168
2.4974999427795,20.965119515365
2.5000000000000,20.662023711488
2.5025000572205,20.362914719634
2.5050001144409,20.068424098566
2.5074999332428,19.778988188739
2.5099999904633,19.494716299056
2.5125000476837,19.215442361477
2.5150001049042,18.940761297109
2.5174999237061,18.669956393524
2.5199999809265,18.402076292475
2.5225000381470,18.136026995994
2.5250000953674,17.870578336350
2.5274999141693,17.604365931357
2.5299999713898,17.336157856918
2.5325000286102,17.064643947864
2.5350000858307,16.788731997945
2.5374999046326,16.507491036422
2.5399999618530,16.220213941251
2.5425000190735,15.926542725341
2.5450000762939,15.626287277892
2.5474998950958,15.319665360866
2.5499999523163,15.007117613786
2.5525000095367,14.689377280184
2.5550000667572,14.367374218299
2.5574998855591,14.042257670387
2.5599999427795,13.715338211543
2.5625000000000,13.387871172589
2.5650000572205,13.061223773743
2.5675001144409,12.736571449472
2.5699999332428,12.415116004987
2.5724999904633,12.097729386558
2.5750000476837,11.785071978324
2.5775001049042,11.477548321861
2.5799999237061,11.175271858431
2.5824999809265,10.877995482493
2.5850000381470,10.585226407184
2.5875000953674,10.296118539861
2.5899999141693,10.009577817862
2.5924999713898,9.7244031726681
2.5950000286102,9.4391198580017
2.5975000858307,9.1523065578610
2.5999999046326,8.8624883342241
2.6024999618530,8.5682979473126
2.6050000190735,8.2685083456936
2.6075000762939,7.9620783999439
2.6099998950958,7.6482444389987
2.6124999523163,7.3266245266883
2.6150000095367,6.9970817850447
2.6175000667572,6.6597524713193
2.6199998855591,6.3152377598628
2.6224999427795,5.9643021735065
2.6250000000000,5.6079850452336
2.6275000572205,5.2475696770439
2.6300001144409,4.8843671807425
2.6324999332428,4.5198811482270
2.6349999904633,4.1554771170332
2.6375000476837,3.7925203976442
2.6400001049042,3.4321326516118
2.6424999237061,3.0753236221806
2.6449999809265,2.7227492296244
2.6475000381470,2.3747648966729
2.6500000953674,2.0313700955743
2.6524999141693,1.6922650764774
2.6549999713898,1.3567114011903
2.6575000286102,1.0237807335640
2.6600000858307,0.69213403799107
2.6624999046326,0.36035076400852
2.6649999618530,0.026737003357808
2.6675000190735,-0.31040113284878
2.6700000762939,-0.65267560055640
2.6724998950958,-1.0017255987356
2.6749999523163,-1.3588898364603
2.6775000095367,-1.7252884632728
2.6800000667572,-2.1016864376490
2.6824998855591,-2.4885758490979
2.6849999427795,-2.8859834969700
2.6875000000000,-3.2936091391736
2.6900000572205,-3.7106604087681
2.6925001144409,-4.1361264339554
2.6949999332428,-4.5686418396323
2.6974999904633,-5.0065931984199
2.7000000476837,-5.4482061630601
2.7025001049042,-5.8916218325652
2.7049999237061,-6.3350101856418
2.7074999809265,-6.7765954161469
2.7100000381470,-7.2147936122533
2.7125000953674,-7.6481826479060
2.7149999141693,-8.0758077115013
2.7174999713898,-8.4969569763149
2.7200000286102,-8.9114124102550
2.7225000858307,-9.3193114355748
2.7249999046326,-9.7213089720440
2.7274999618530,-10.118334624768
2.7300000190735,-10.511834721018
2.7325000762939,-10.903368614752
2.7349998950958,-11.294792575998
2.7374999523163,-11.688076342512
2.7400000095367,-12.085100323014
2.7425000667572,-12.487645290444
2.7449998855591,-12.897237590558
2.7474999427795,-13.315081689844
2.7500000000000,-13.741859534457
